reading_id,robot_id,timestamp,vibration_level,motor_temperature,torque_load,power_consumption
READ-039043,ROB-0024,2024-02-11 18:00:00,0.199,47.6,63.2,1803.1
READ-039044,ROB-0024,2024-02-12 00:00:00,0.31,76.2,128.3,1498.4
READ-039045,ROB-0024,2024-02-12 06:00:00,0.508,54.1,141.6,1206.1
READ-039046,ROB-0024,2024-02-12 12:00:00,0.179,44.1,119.6,915.3
READ-039047,ROB-0024,2024-02-12 18:00:00,0.278,43.6,81.7,1107.9
READ-039048,ROB-0024,2024-02-13 00:00:00,0.477,76.2,90.1,1500.9
READ-039049,ROB-0024,2024-02-13 06:00:00,0.198,60.3,125.1,1379.5
READ-039050,ROB-0024,2024-02-13 12:00:00,0.588,70.4,86.7,1940.4
READ-039051,ROB-0024,2024-02-13 18:00:00,0.526,72.9,67.9,1240.8
READ-039052,ROB-0024,2024-02-14 00:00:00,0.437,69.5,141.8,1073.3
READ-039053,ROB-0024,2024-02-14 06:00:00,0.482,46.1,65.5,618.0
READ-039054,ROB-0024,2024-02-14 12:00:00,0.487,73.2,143.4,1621.0
READ-039055,ROB-0024,2024-02-14 18:00:00,0.229,55.7,94.5,1989.5
READ-039056,ROB-0024,2024-02-15 00:00:00,0.382,67.4,78.0,1641.3
READ-039057,ROB-0024,2024-02-15 06:00:00,0.456,55.4,128.4,1760.6
READ-039058,ROB-0024,2024-02-15 12:00:00,0.249,67.2,71.7,1409.6
READ-039059,ROB-0024,2024-02-15 18:00:00,0.328,49.7,123.7,1525.1
READ-039060,ROB-0024,2024-02-16 00:00:00,0.352,50.8,159.6,1733.7
READ-039061,ROB-0024,2024-02-16 06:00:00,0.228,60.5,146.8,707.3
READ-039062,ROB-0024,2024-02-16 12:00:00,0.408,62.9,76.6,1699.8
READ-039063,ROB-0024,2024-02-16 18:00:00,0.3,61.6,153.4,802.4
READ-039064,ROB-0024,2024-02-17 00:00:00,0.514,49.8,154.0,768.7
READ-039065,ROB-0024,2024-02-17 06:00:00,0.526,75.6,68.5,613.4
READ-039066,ROB-0024,2024-02-17 12:00:00,0.391,56.0,87.9,1934.0
READ-039067,ROB-0024,2024-02-17 18:00:00,0.49,64.4,105.7,1258.7
READ-039068,ROB-0024,2024-02-18 00:00:00,0.229,72.4,107.9,980.1
READ-039069,ROB-0024,2024-02-18 06:00:00,0.194,72.3,139.8,1215.4
READ-039070,ROB-0024,2024-02-18 12:00:00,0.339,66.2,124.2,1430.6
READ-039071,ROB-0024,2024-02-18 18:00:00,0.545,75.2,98.1,1097.5
READ-039072,ROB-0024,2024-02-19 00:00:00,0.323,55.5,59.3,2048.2
READ-039073,ROB-0024,2024-02-19 06:00:00,0.604,59.3,151.9,967.6
READ-039074,ROB-0024,2024-02-19 12:00:00,0.147,66.3,136.5,2062.6
READ-039075,ROB-0024,2024-02-19 18:00:00,0.416,68.2,75.6,1612.9
READ-039076,ROB-0024,2024-02-20 00:00:00,0.251,46.8,127.7,1934.5
READ-039077,ROB-0024,2024-02-20 06:00:00,0.431,45.1,81.5,1809.2
READ-039078,ROB-0024,2024-02-20 12:00:00,0.432,73.8,130.4,1060.5
READ-039079,ROB-0024,2024-02-20 18:00:00,0.509,75.8,91.7,1252.4
READ-039080,ROB-0024,2024-02-21 00:00:00,0.462,63.7,92.3,650.1
READ-039081,ROB-0024,2024-02-21 06:00:00,0.289,70.5,106.7,1490.7
READ-039082,ROB-0024,2024-02-21 12:00:00,0.274,47.8,74.7,1904.3
READ-039083,ROB-0024,2024-02-21 18:00:00,0.199,69.7,145.6,1203.3
READ-039084,ROB-0024,2024-02-22 00:00:00,0.323,45.4,98.1,1039.8
READ-039085,ROB-0024,2024-02-22 06:00:00,0.526,74.1,123.0,1446.2
READ-039086,ROB-0024,2024-02-22 12:00:00,0.277,56.9,138.2,1327.8
READ-039087,ROB-0024,2024-02-22 18:00:00,0.481,58.9,107.5,1562.3
READ-039088,ROB-0024,2024-02-23 00:00:00,0.508,65.8,147.7,1524.1
READ-039089,ROB-0024,2024-02-23 06:00:00,0.185,46.2,69.3,1818.2
READ-039090,ROB-0024,2024-02-23 12:00:00,0.55,68.0,83.8,1295.0
READ-039091,ROB-0024,2024-02-23 18:00:00,0.301,57.7,67.1,1448.7
READ-039092,ROB-0024,2024-02-24 00:00:00,0.318,70.9,136.8,1975.0
READ-039093,ROB-0024,2024-02-24 06:00:00,0.434,47.5,136.8,781.4
READ-039094,ROB-0024,2024-02-24 12:00:00,0.527,66.4,122.7,1550.4
READ-039095,ROB-0024,2024-02-24 18:00:00,0.306,65.1,82.1,1828.3
READ-039096,ROB-0024,2024-02-25 00:00:00,0.219,55.0,68.1,1086.0
READ-039097,ROB-0024,2024-02-25 06:00:00,0.222,63.3,65.0,1945.0
READ-039098,ROB-0024,2024-02-25 12:00:00,0.35,60.9,150.0,1577.4
READ-039099,ROB-0024,2024-02-25 18:00:00,0.426,47.6,67.7,573.8
READ-039100,ROB-0024,2024-02-26 00:00:00,0.612,51.0,150.3,871.0
READ-039101,ROB-0024,2024-02-26 06:00:00,0.542,62.4,129.3,1572.6
READ-039102,ROB-0024,2024-02-26 12:00:00,0.464,58.5,65.9,1940.2
READ-039103,ROB-0024,2024-02-26 18:00:00,0.439,48.0,82.1,780.5
READ-039104,ROB-0024,2024-02-27 00:00:00,0.565,49.1,102.0,1340.5
READ-039105,ROB-0024,2024-02-27 06:00:00,0.421,65.0,145.9,1204.4
READ-039106,ROB-0024,2024-02-27 12:00:00,0.436,52.8,144.4,1865.0
READ-039107,ROB-0024,2024-02-27 18:00:00,0.556,49.1,116.8,1590.3
READ-039108,ROB-0024,2024-02-28 00:00:00,0.594,50.2,50.1,2041.3
READ-039109,ROB-0024,2024-02-28 06:00:00,0.234,64.4,164.3,1987.8
READ-039110,ROB-0024,2024-02-28 12:00:00,0.511,57.6,149.4,2014.0
READ-039111,ROB-0024,2024-02-28 18:00:00,0.456,63.5,113.7,1450.0
READ-039112,ROB-0024,2024-02-29 00:00:00,0.428,53.5,107.5,1557.7
READ-039113,ROB-0024,2024-02-29 06:00:00,0.307,44.6,106.0,1398.4
READ-039114,ROB-0024,2024-02-29 12:00:00,0.548,63.4,72.9,2057.4
READ-039115,ROB-0024,2024-02-29 18:00:00,0.322,69.9,161.8,1144.1
READ-039116,ROB-0024,2024-03-01 00:00:00,0.347,47.4,124.8,1210.1
READ-039117,ROB-0024,2024-03-01 06:00:00,0.276,60.5,113.2,1992.5
READ-039118,ROB-0024,2024-03-01 12:00:00,0.237,69.5,155.1,1722.9
READ-039119,ROB-0024,2024-03-01 18:00:00,0.167,57.5,102.7,1159.3
READ-039120,ROB-0024,2024-03-02 00:00:00,0.356,68.9,118.8,826.9
READ-039121,ROB-0024,2024-03-02 06:00:00,0.236,48.1,161.4,1326.0
READ-039122,ROB-0024,2024-03-02 12:00:00,0.297,73.1,141.8,892.4
READ-039123,ROB-0024,2024-03-02 18:00:00,0.38,71.2,76.5,1610.4
READ-039124,ROB-0024,2024-03-03 00:00:00,0.291,68.1,125.3,1684.9
READ-039125,ROB-0024,2024-03-03 06:00:00,0.437,48.6,158.6,737.1
READ-039126,ROB-0024,2024-03-03 12:00:00,0.183,73.8,146.5,1060.1
READ-039127,ROB-0024,2024-03-03 18:00:00,0.4,74.0,106.7,1153.6
READ-039128,ROB-0024,2024-03-04 00:00:00,0.482,71.4,78.9,1258.9
READ-039129,ROB-0024,2024-03-04 06:00:00,0.58,75.4,91.1,1075.3
READ-039130,ROB-0024,2024-03-04 12:00:00,0.352,65.9,144.2,689.5
READ-039131,ROB-0024,2024-03-04 18:00:00,0.236,55.2,74.4,1222.2
READ-039132,ROB-0024,2024-03-05 00:00:00,0.548,66.0,154.9,1266.9
READ-039133,ROB-0024,2024-03-05 06:00:00,0.413,71.3,79.9,1732.7
READ-039134,ROB-0024,2024-03-05 12:00:00,0.117,63.5,141.1,911.5
READ-039135,ROB-0024,2024-03-05 18:00:00,0.615,54.9,158.3,899.9
READ-039136,ROB-0024,2024-03-06 00:00:00,0.14,52.6,68.4,1310.1
READ-039137,ROB-0024,2024-03-06 06:00:00,0.444,54.0,122.4,874.4
READ-039138,ROB-0024,2024-03-06 12:00:00,0.223,57.0,160.5,1457.3
READ-039139,ROB-0024,2024-03-06 18:00:00,0.289,59.4,90.4,1503.9
READ-039140,ROB-0024,2024-03-07 00:00:00,0.598,65.6,51.2,849.0
READ-039141,ROB-0024,2024-03-07 06:00:00,0.325,64.1,81.2,1813.2
READ-039142,ROB-0024,2024-03-07 12:00:00,0.353,56.9,78.3,2045.2
READ-039143,ROB-0024,2024-03-07 18:00:00,0.412,71.1,57.5,610.9
READ-039144,ROB-0024,2024-03-08 00:00:00,0.53,46.5,126.9,606.0
READ-039145,ROB-0024,2024-03-08 06:00:00,0.488,52.4,62.0,1672.2
READ-039146,ROB-0024,2024-03-08 12:00:00,0.355,56.7,71.8,1622.4
READ-039147,ROB-0024,2024-03-08 18:00:00,0.513,46.4,103.5,1674.7
READ-039148,ROB-0024,2024-03-09 00:00:00,0.467,52.1,112.8,1897.2
READ-039149,ROB-0024,2024-03-09 06:00:00,0.315,64.0,132.4,1115.8
READ-039150,ROB-0024,2024-03-09 12:00:00,0.466,67.1,92.4,1894.7
READ-039151,ROB-0024,2024-03-09 18:00:00,0.48,62.4,96.9,1679.9
READ-039152,ROB-0024,2024-03-10 00:00:00,0.383,61.9,156.3,1599.4
READ-039153,ROB-0024,2024-03-10 06:00:00,0.447,45.3,128.1,1760.3
READ-039154,ROB-0024,2024-03-10 12:00:00,0.243,72.7,101.6,1658.4
READ-039155,ROB-0024,2024-03-10 18:00:00,0.275,69.8,154.7,1235.4
READ-039156,ROB-0024,2024-03-11 00:00:00,0.484,63.2,83.7,1185.9
READ-039157,ROB-0024,2024-03-11 06:00:00,0.28,68.0,88.7,1027.7
READ-039158,ROB-0024,2024-03-11 12:00:00,0.439,70.3,150.3,1569.8
READ-039159,ROB-0024,2024-03-11 18:00:00,0.453,47.7,103.9,1940.6
READ-039160,ROB-0024,2024-03-12 00:00:00,0.551,52.8,127.6,1285.4
READ-039161,ROB-0024,2024-03-12 06:00:00,0.425,48.1,95.0,665.9
READ-039162,ROB-0024,2024-03-12 12:00:00,0.279,52.6,72.1,1066.9
READ-039163,ROB-0024,2024-03-12 18:00:00,0.234,49.6,114.2,866.2
READ-039164,ROB-0024,2024-03-13 00:00:00,0.146,52.8,66.4,1207.7
READ-039165,ROB-0024,2024-03-13 06:00:00,0.44,61.3,62.7,1352.5
READ-039166,ROB-0024,2024-03-13 12:00:00,0.321,60.5,71.1,622.0
READ-039167,ROB-0024,2024-03-13 18:00:00,0.136,59.3,114.0,1547.2
READ-039168,ROB-0024,2024-03-14 00:00:00,0.203,64.9,113.8,1871.7
READ-039169,ROB-0024,2024-03-14 06:00:00,0.325,59.4,103.6,832.7
READ-039170,ROB-0024,2024-03-14 12:00:00,0.138,62.7,146.2,2117.5
READ-039171,ROB-0024,2024-03-14 18:00:00,0.562,73.9,98.6,725.2
READ-039172,ROB-0024,2024-03-15 00:00:00,0.646,67.0,159.5,1258.9
READ-039173,ROB-0024,2024-03-15 06:00:00,0.179,63.9,146.5,1780.7
READ-039174,ROB-0024,2024-03-15 12:00:00,0.479,58.1,87.3,1172.1
READ-039175,ROB-0024,2024-03-15 18:00:00,0.515,60.2,148.3,2105.0
READ-039176,ROB-0024,2024-03-16 00:00:00,0.464,62.4,86.3,1254.4
READ-039177,ROB-0024,2024-03-16 06:00:00,0.461,46.3,156.0,777.6
READ-039178,ROB-0024,2024-03-16 12:00:00,0.277,57.9,74.3,1292.7
READ-039179,ROB-0024,2024-03-16 18:00:00,0.265,53.0,82.3,2043.8
READ-039180,ROB-0024,2024-03-17 00:00:00,0.158,58.2,68.3,864.3
READ-039181,ROB-0024,2024-03-17 06:00:00,0.397,59.4,113.5,692.7
READ-039182,ROB-0024,2024-03-17 12:00:00,0.225,60.9,114.3,1734.9
READ-039183,ROB-0024,2024-03-17 18:00:00,0.165,67.1,64.6,1883.2
READ-039184,ROB-0024,2024-03-18 00:00:00,0.39,46.2,116.4,823.3
READ-039185,ROB-0024,2024-03-18 06:00:00,0.222,45.9,101.1,1054.4
READ-039186,ROB-0024,2024-03-18 12:00:00,0.634,60.7,83.3,1473.8
READ-039187,ROB-0024,2024-03-18 18:00:00,0.575,51.1,123.5,1682.0
READ-039188,ROB-0024,2024-03-19 00:00:00,0.335,45.5,103.3,1698.3
READ-039189,ROB-0024,2024-03-19 06:00:00,0.205,47.3,128.1,977.6
READ-039190,ROB-0024,2024-03-19 12:00:00,0.414,72.5,68.6,1191.6
READ-039191,ROB-0024,2024-03-19 18:00:00,0.329,56.9,98.7,2037.2
READ-039192,ROB-0024,2024-03-20 00:00:00,0.414,72.8,70.5,1505.9
READ-039193,ROB-0024,2024-03-20 06:00:00,0.348,57.4,124.6,2000.3
READ-039194,ROB-0024,2024-03-20 12:00:00,0.517,49.0,107.3,1362.0
READ-039195,ROB-0024,2024-03-20 18:00:00,0.31,64.3,74.4,878.3
READ-039196,ROB-0024,2024-03-21 00:00:00,0.532,45.9,137.9,1195.4
READ-039197,ROB-0024,2024-03-21 06:00:00,0.508,51.1,70.1,858.8
READ-039198,ROB-0024,2024-03-21 12:00:00,0.348,52.6,90.6,833.8
READ-039199,ROB-0024,2024-03-21 18:00:00,0.266,53.3,97.7,1412.5
READ-039200,ROB-0024,2024-03-22 00:00:00,0.393,59.4,146.3,1382.6
READ-039201,ROB-0024,2024-03-22 06:00:00,0.578,69.8,136.5,963.9
READ-039202,ROB-0024,2024-03-22 12:00:00,0.648,61.2,108.5,2023.7
READ-039203,ROB-0024,2024-03-22 18:00:00,0.564,57.7,62.3,1127.8
READ-039204,ROB-0024,2024-03-23 00:00:00,0.338,71.4,98.3,1450.0
READ-039205,ROB-0024,2024-03-23 06:00:00,0.374,70.4,75.6,762.6
READ-039206,ROB-0024,2024-03-23 12:00:00,0.458,74.1,98.4,1517.0
READ-039207,ROB-0024,2024-03-23 18:00:00,0.299,66.9,91.8,2062.0
READ-039208,ROB-0024,2024-03-24 00:00:00,0.238,49.0,151.0,1781.6
READ-039209,ROB-0024,2024-03-24 06:00:00,0.445,72.0,126.3,2010.1
READ-039210,ROB-0024,2024-03-24 12:00:00,0.478,71.7,98.6,1048.2
READ-039211,ROB-0024,2024-03-24 18:00:00,0.401,65.3,133.9,1971.3
READ-039212,ROB-0024,2024-03-25 00:00:00,0.497,68.2,123.7,1043.5
READ-039213,ROB-0024,2024-03-25 06:00:00,0.427,74.4,119.9,1315.7
READ-039214,ROB-0024,2024-03-25 12:00:00,0.398,46.2,62.9,2032.6
READ-039215,ROB-0024,2024-03-25 18:00:00,0.344,50.0,119.1,2111.0
READ-039216,ROB-0024,2024-03-26 00:00:00,0.193,70.8,141.7,1599.9
READ-039217,ROB-0024,2024-03-26 06:00:00,0.257,77.1,142.9,1719.4
READ-039218,ROB-0024,2024-03-26 12:00:00,0.446,75.5,151.9,824.1
READ-039219,ROB-0024,2024-03-26 18:00:00,0.495,65.8,116.6,1458.9
READ-039220,ROB-0024,2024-03-27 00:00:00,0.214,65.6,76.7,1905.1
READ-039221,ROB-0024,2024-03-27 06:00:00,0.274,50.4,108.0,974.7
READ-039222,ROB-0024,2024-03-27 12:00:00,0.44,61.4,151.4,808.8
READ-039223,ROB-0024,2024-03-27 18:00:00,0.528,64.0,69.9,1051.7
READ-039224,ROB-0024,2024-03-28 00:00:00,0.444,70.0,130.7,947.7
READ-039225,ROB-0024,2024-03-28 06:00:00,0.51,49.6,80.8,1067.8
READ-039226,ROB-0024,2024-03-28 12:00:00,0.267,57.8,137.6,1370.4
READ-039227,ROB-0024,2024-03-28 18:00:00,0.387,51.4,69.8,1274.9
READ-039228,ROB-0024,2024-03-29 00:00:00,0.544,56.1,71.9,1355.2
READ-039229,ROB-0024,2024-03-29 06:00:00,0.347,68.9,61.2,1005.2
READ-039230,ROB-0024,2024-03-29 12:00:00,0.496,66.0,98.3,1271.1
READ-039231,ROB-0024,2024-03-29 18:00:00,0.583,49.1,92.7,1558.0
READ-039232,ROB-0024,2024-03-30 00:00:00,0.458,68.2,144.2,901.7
READ-039233,ROB-0024,2024-03-30 06:00:00,0.459,60.6,79.6,1327.3
READ-039234,ROB-0024,2024-03-30 12:00:00,0.122,62.1,147.9,1284.3
READ-039235,ROB-0024,2024-03-30 18:00:00,0.27,50.7,86.9,1770.3
READ-039236,ROB-0024,2024-03-31 00:00:00,0.546,58.1,70.7,963.4
READ-039237,ROB-0024,2024-03-31 06:00:00,0.43,68.9,75.9,824.6
READ-039238,ROB-0024,2024-03-31 12:00:00,0.23,61.1,133.3,1374.0
READ-039239,ROB-0024,2024-03-31 18:00:00,0.404,50.6,153.0,1619.3
READ-039240,ROB-0024,2024-04-01 00:00:00,0.441,62.6,110.4,1147.8
READ-039241,ROB-0024,2024-04-01 06:00:00,0.397,77.4,73.2,2056.5
READ-039242,ROB-0024,2024-04-01 12:00:00,0.209,51.9,63.6,864.7
READ-039243,ROB-0024,2024-04-01 18:00:00,0.561,55.3,102.0,1401.9
READ-039244,ROB-0024,2024-04-02 00:00:00,0.211,63.0,109.2,1447.0
READ-039245,ROB-0024,2024-04-02 06:00:00,0.22,61.9,98.8,1099.0
READ-039246,ROB-0024,2024-04-02 12:00:00,0.367,73.0,123.1,1813.5
READ-039247,ROB-0024,2024-04-02 18:00:00,0.269,68.9,74.9,2066.6
READ-039248,ROB-0024,2024-04-03 00:00:00,0.378,51.4,124.8,852.2
READ-039249,ROB-0024,2024-04-03 06:00:00,0.189,44.0,152.1,1159.5
READ-039250,ROB-0024,2024-04-03 12:00:00,0.237,63.1,89.9,1936.8
READ-039251,ROB-0024,2024-04-03 18:00:00,0.488,73.3,127.7,853.4
READ-039252,ROB-0024,2024-04-04 00:00:00,0.636,67.6,108.4,1452.5
READ-039253,ROB-0024,2024-04-04 06:00:00,0.343,45.6,141.8,1973.0
READ-039254,ROB-0024,2024-04-04 12:00:00,0.425,71.6,72.3,1683.0
READ-039255,ROB-0024,2024-04-04 18:00:00,0.24,47.4,104.2,1879.1
READ-039256,ROB-0024,2024-04-05 00:00:00,0.603,55.5,90.2,2028.3
READ-039257,ROB-0024,2024-04-05 06:00:00,0.432,70.0,96.8,1604.6
READ-039258,ROB-0024,2024-04-05 12:00:00,0.436,48.6,130.5,819.7
READ-039259,ROB-0024,2024-04-05 18:00:00,0.35,43.4,89.1,1953.4
READ-039260,ROB-0024,2024-04-06 00:00:00,0.184,66.6,117.9,1008.3
READ-039261,ROB-0024,2024-04-06 06:00:00,0.411,66.0,113.7,1768.6
READ-039262,ROB-0024,2024-04-06 12:00:00,0.474,46.0,153.7,754.4
READ-039263,ROB-0024,2024-04-06 18:00:00,0.558,71.3,97.0,1995.7
READ-039264,ROB-0024,2024-04-07 00:00:00,0.161,71.9,84.2,1736.9
READ-039265,ROB-0024,2024-04-07 06:00:00,0.369,46.8,105.2,895.8
READ-039266,ROB-0024,2024-04-07 12:00:00,0.391,53.1,80.2,673.9
READ-039267,ROB-0024,2024-04-07 18:00:00,0.368,53.7,90.0,677.5
READ-039268,ROB-0024,2024-04-08 00:00:00,0.369,48.5,134.7,1257.2
READ-039269,ROB-0024,2024-04-08 06:00:00,0.454,67.5,130.1,1317.0
READ-039270,ROB-0024,2024-04-08 12:00:00,0.381,59.1,74.5,1501.2
READ-039271,ROB-0024,2024-04-08 18:00:00,0.267,57.7,75.5,1346.3
READ-039272,ROB-0024,2024-04-09 00:00:00,0.507,68.9,146.7,1762.5
READ-039273,ROB-0024,2024-04-09 06:00:00,0.369,66.9,130.3,1989.7
READ-039274,ROB-0024,2024-04-09 12:00:00,0.205,53.7,94.5,1920.0
READ-039275,ROB-0024,2024-04-09 18:00:00,0.372,72.7,140.0,1302.8
READ-039276,ROB-0024,2024-04-10 00:00:00,0.426,46.9,151.6,1271.4
READ-039277,ROB-0024,2024-04-10 06:00:00,0.235,68.3,70.7,1054.3
READ-039278,ROB-0024,2024-04-10 12:00:00,0.308,50.2,70.1,730.2
READ-039279,ROB-0024,2024-04-10 18:00:00,0.328,47.7,132.4,853.0
READ-039280,ROB-0024,2024-04-11 00:00:00,0.247,57.3,110.7,1715.3
READ-039281,ROB-0024,2024-04-11 06:00:00,0.506,61.4,139.3,718.1
READ-039282,ROB-0024,2024-04-11 12:00:00,0.275,51.1,92.0,1374.0
READ-039283,ROB-0024,2024-04-11 18:00:00,0.382,46.1,125.1,1766.5
READ-039284,ROB-0024,2024-04-12 00:00:00,0.503,70.7,122.0,1556.0
READ-039285,ROB-0024,2024-04-12 06:00:00,0.419,61.2,72.7,1230.8
READ-039286,ROB-0024,2024-04-12 12:00:00,0.551,60.5,67.5,1017.3
READ-039287,ROB-0024,2024-04-12 18:00:00,0.493,58.9,134.6,1797.1
READ-039288,ROB-0024,2024-04-13 00:00:00,0.189,74.8,100.7,685.3
READ-039289,ROB-0024,2024-04-13 06:00:00,0.05,60.8,101.2,1880.5
READ-039290,ROB-0024,2024-04-13 12:00:00,0.231,46.1,143.4,2051.5
READ-039291,ROB-0024,2024-04-13 18:00:00,0.281,47.9,120.6,1090.9
READ-039292,ROB-0024,2024-04-14 00:00:00,0.383,72.6,129.7,718.1
READ-039293,ROB-0024,2024-04-14 06:00:00,0.456,58.9,139.2,1910.2
READ-039294,ROB-0024,2024-04-14 12:00:00,0.222,54.5,90.0,1827.1
READ-039295,ROB-0024,2024-04-14 18:00:00,0.284,53.6,58.9,979.7
READ-039296,ROB-0024,2024-04-15 00:00:00,0.464,59.6,72.0,1992.8
READ-039297,ROB-0024,2024-04-15 06:00:00,0.5,63.9,90.1,1034.4
READ-039298,ROB-0024,2024-04-15 12:00:00,0.326,73.5,146.9,1441.3
READ-039299,ROB-0024,2024-04-15 18:00:00,0.436,66.1,150.1,1396.2
READ-039300,ROB-0024,2024-04-16 00:00:00,0.646,74.2,150.4,1459.2
READ-039301,ROB-0024,2024-04-16 06:00:00,0.404,78.3,67.3,2108.2
READ-039302,ROB-0024,2024-04-16 12:00:00,0.512,75.5,133.5,1588.6
READ-039303,ROB-0024,2024-04-16 18:00:00,0.407,43.7,109.0,1943.6
READ-039304,ROB-0024,2024-04-17 00:00:00,0.421,52.6,64.5,1722.9
READ-039305,ROB-0024,2024-04-17 06:00:00,0.535,60.3,148.7,2039.1
READ-039306,ROB-0024,2024-04-17 12:00:00,0.285,52.0,142.4,657.3
READ-039307,ROB-0024,2024-04-17 18:00:00,0.285,56.2,107.6,1119.0
READ-039308,ROB-0024,2024-04-18 00:00:00,0.407,71.7,60.6,1194.1
READ-039309,ROB-0024,2024-04-18 06:00:00,0.305,73.1,59.4,595.1
READ-039310,ROB-0024,2024-04-18 12:00:00,0.548,56.9,79.3,1875.7
READ-039311,ROB-0024,2024-04-18 18:00:00,0.186,69.3,69.6,1978.5
READ-039312,ROB-0024,2024-04-19 00:00:00,0.299,64.5,84.6,671.1
READ-039313,ROB-0024,2024-04-19 06:00:00,0.438,47.6,87.2,1784.4
READ-039314,ROB-0024,2024-04-19 12:00:00,0.3,68.5,118.8,717.7
READ-039315,ROB-0024,2024-04-19 18:00:00,0.214,73.8,99.0,1904.5
READ-039316,ROB-0024,2024-04-20 00:00:00,0.518,60.9,97.6,848.8
READ-039317,ROB-0024,2024-04-20 06:00:00,0.308,66.1,61.8,748.3
READ-039318,ROB-0024,2024-04-20 12:00:00,0.445,47.0,90.9,1181.6
READ-039319,ROB-0024,2024-04-20 18:00:00,0.22,54.0,162.3,2054.2
READ-039320,ROB-0024,2024-04-21 00:00:00,0.47,51.5,68.0,1284.2
READ-039321,ROB-0024,2024-04-21 06:00:00,0.651,72.4,114.1,1851.5
READ-039322,ROB-0024,2024-04-21 12:00:00,0.427,55.7,95.4,781.8
READ-039323,ROB-0024,2024-04-21 18:00:00,0.369,57.7,57.6,1726.0
READ-039324,ROB-0024,2024-04-22 00:00:00,0.603,77.8,131.1,1574.0
READ-039325,ROB-0024,2024-04-22 06:00:00,0.507,48.1,129.7,746.6
READ-039326,ROB-0024,2024-04-22 12:00:00,0.625,51.4,131.8,1486.9
READ-039327,ROB-0024,2024-04-22 18:00:00,0.418,65.7,58.1,1193.7
READ-039328,ROB-0024,2024-04-23 00:00:00,0.38,45.5,69.6,655.9
READ-039329,ROB-0024,2024-04-23 06:00:00,0.47,68.6,126.8,1962.4
READ-039330,ROB-0024,2024-04-23 12:00:00,0.485,67.2,96.4,778.7
READ-039331,ROB-0024,2024-04-23 18:00:00,0.297,74.9,151.7,789.0
READ-039332,ROB-0024,2024-04-24 00:00:00,0.366,44.1,150.8,1784.7
READ-039333,ROB-0024,2024-04-24 06:00:00,0.37,48.2,150.5,1093.7
READ-039334,ROB-0024,2024-04-24 12:00:00,0.381,59.5,156.7,1711.8
READ-039335,ROB-0024,2024-04-24 18:00:00,0.376,60.4,121.1,1446.6
READ-039336,ROB-0024,2024-04-25 00:00:00,0.394,70.5,128.8,1129.2
READ-039337,ROB-0024,2024-04-25 06:00:00,0.267,49.5,105.9,1251.0
READ-039338,ROB-0024,2024-04-25 12:00:00,0.373,66.9,164.3,1950.3
READ-039339,ROB-0024,2024-04-25 18:00:00,0.448,67.5,81.6,2111.2
READ-039340,ROB-0024,2024-04-26 00:00:00,0.443,58.4,126.7,1418.4
READ-039341,ROB-0024,2024-04-26 06:00:00,0.323,60.4,115.8,888.6
READ-039342,ROB-0024,2024-04-26 12:00:00,0.667,45.3,80.3,1423.6
READ-039343,ROB-0024,2024-04-26 18:00:00,0.252,70.0,128.9,820.3
READ-039344,ROB-0024,2024-04-27 00:00:00,0.353,50.9,68.7,637.5
READ-039345,ROB-0024,2024-04-27 06:00:00,0.161,59.5,94.0,1266.8
READ-039346,ROB-0024,2024-04-27 12:00:00,0.339,45.6,140.0,1667.3
READ-039347,ROB-0024,2024-04-27 18:00:00,0.402,69.5,142.1,1552.5
READ-039348,ROB-0024,2024-04-28 00:00:00,0.367,67.4,110.4,1298.3
READ-039349,ROB-0024,2024-04-28 06:00:00,0.27,72.1,90.8,654.8
READ-039350,ROB-0024,2024-04-28 12:00:00,0.422,64.8,75.4,1727.4
READ-039351,ROB-0024,2024-04-28 18:00:00,0.255,64.4,137.8,1139.5
READ-039352,ROB-0024,2024-04-29 00:00:00,0.407,67.8,116.7,1783.8
READ-039353,ROB-0024,2024-04-29 06:00:00,0.551,71.2,134.7,1459.8
READ-039354,ROB-0024,2024-04-29 12:00:00,0.278,61.4,67.2,1389.8
READ-039355,ROB-0024,2024-04-29 18:00:00,0.282,62.4,77.4,2073.4
READ-039356,ROB-0024,2024-04-30 00:00:00,0.514,53.5,101.3,1543.4
READ-039357,ROB-0024,2024-04-30 06:00:00,0.245,60.2,127.9,1528.7
READ-039358,ROB-0024,2024-04-30 12:00:00,0.326,52.4,128.0,1394.0
READ-039359,ROB-0024,2024-04-30 18:00:00,0.29,54.9,123.3,905.2
READ-039360,ROB-0024,2024-05-01 00:00:00,0.298,50.6,98.2,711.2
READ-039361,ROB-0024,2024-05-01 06:00:00,0.314,57.0,109.5,779.6
READ-039362,ROB-0024,2024-05-01 12:00:00,0.341,63.9,126.9,1469.5
READ-039363,ROB-0024,2024-05-01 18:00:00,0.373,45.9,129.2,1975.4
READ-039364,ROB-0024,2024-05-02 00:00:00,0.319,50.4,134.0,1738.3
READ-039365,ROB-0024,2024-05-02 06:00:00,0.362,67.6,65.6,1246.4
READ-039366,ROB-0024,2024-05-02 12:00:00,0.223,73.9,57.1,628.8
READ-039367,ROB-0024,2024-05-02 18:00:00,0.372,58.6,134.4,1162.3
READ-039368,ROB-0024,2024-05-03 00:00:00,0.347,50.0,93.0,1541.8
